#,round_id,roundStartDate,result
61276,444877,1702317533185,1.52
61277,444878,1702317564005,1.9
61278,444879,1702317586237,2.66
61279,444880,1702317612237,1.65
61280,444881,1702317634694,1.59
61281,444882,1702317655710,1.37
61282,444883,1702317673148,1.83
61283,444884,1702317693155,4.58
61284,444885,1702317726254,2.68
61285,444886,1702317751658,1.15
61286,444887,1702317767267,1.45
61287,444888,1702317785557,2.31
61288,444889,1702317809185,1.76
61289,444890,1702317829512,3.48
61290,444891,1702317857034,1.06
61291,444892,1702317872963,1.15
61292,444893,1702317888769,1.2
61293,444894,1702317903291,1.04
61294,444895,1702317916281,9.39
61295,444896,1702317955716,1.46
61296,444897,1702317974294,82.57
61297,444898,1702318039584,1.03
61298,444899,1702318059066,1.34
61299,444900,1702318080514,2.84
61300,444901,1702318107328,24.84
61301,444902,1702318159524,1.2
61302,444903,1702318177079,3.19
61303,444904,1702318203899,1.69
61304,444905,1702318226039,1.36
61305,444906,1702318244917,1.71
61306,444907,1702318265576,1.95
61307,444908,1702318287127,2.88
61308,444909,1702318314023,1.83
61309,444910,1702318337495,1.36
61310,444911,1702318355783,178.71
61311,444912,1702318431968,1.72
61312,444913,1702318454343,7.96
61313,444914,1702318494817,1.02
61314,444915,1702318513892,1.14
61315,444916,1702318530773,5.83
61316,444917,1702318564891,2.86
61317,444918,1702318592291,1.14
61318,444919,1702318608232,2.23
61319,444920,1702318632215,2.39
61320,444921,1702318656594,8.4
61321,444922,1702318697344,2.92
61322,444923,1702318725341,1.03
61323,444924,1702318740728,2.85
61324,444925,1702318767710,22.53
61325,444926,1702318819124,6.65
61326,444927,1702318857513,2.6
61327,444928,1702318884956,2.35
61328,444929,1702318910308,2.74
61329,444930,1702318937180,8.87
61330,444931,1702318980741,1.2
61331,444932,1702318998873,1.65
61332,444933,1702319020866,14.5
61333,444934,1702319066185,1.96
61334,444935,1702319093523,1.69
61335,444936,1702319116009,1.97
61336,444937,1702319140245,2.02
61337,444938,1702319164265,1.11
61338,444939,1702319180788,1.13
61339,444940,1702319196467,3.66
61340,444941,1702319225307,1.55
61341,444942,1702319246958,44.38
61342,444943,1702319305455,1.27
61343,444944,1702319325199,1.01
61344,444945,1702319339473,1.14
61345,444946,1702319360148,2.56
61346,444947,1702319386706,8.49
61347,444948,1702319426178,1.6
61348,444949,1702319447752,1.42
61349,444950,1702319465985,1.81
61350,444951,1702319487209,1.22
61351,444952,1702319503519,1.66
61352,444953,1702319522887,1.57
61353,444954,1702319541962,6.83
61354,444955,1702319578277,1.29
61355,444956,1702319598033,18.32
61356,444957,1702319653200,1
61357,444958,1702319669142,1.09
61358,444959,1702319683949,7.74
61359,444960,1702319721525,1.09
61360,444961,1702319737665,1.13
61361,444962,1702319754501,2.56
61362,444963,1702319780712,1.21
61363,444964,1702319798349,1.31
61364,444965,1702319818544,2.13
61365,444966,1702319841236,1.26
61366,444967,1702319857914,2.03
61367,444968,1702319879340,1.05
61368,444969,1702319893172,4.68
61369,444970,1702319925091,1.28
61370,444971,1702319942376,9.8
61371,444972,1702319982407,1.67
61372,444973,1702320002174,1.06
61373,444974,1702320016943,8.6
61374,444975,1702320055269,1.07
61375,444976,1702320072506,72.4
61376,444977,1702320137330,1.7
61377,444978,1702320158546,1.13
61378,444979,1702320173799,7.56
61379,444980,1702320216126,3.37
61380,444981,1702320244220,1.08
61381,444982,1702320259487,4.28
61382,444983,1702320291426,1.3
61383,444984,1702320309534,1.5
61384,444985,1702320328588,2.38
61385,444986,1702320356290,1.08
61386,444987,1702320374381,2.39
61387,444988,1702320400823,1.1
61388,444989,1702320419275,9.29
61389,444990,1702320459437,1.82
61390,444991,1702320481931,5.38
61391,444992,1702320515528,2.24
61392,444993,1702320540981,2.67
61393,444994,1702320566455,4.76
61394,444995,1702320599098,1.77
61395,444996,1702320624268,2
61396,444997,1702320648182,33.66
61397,444998,1702320703581,1.04
61398,444999,1702320719797,17.76
61399,445000,1702320773194,1.01
61400,445001,1702320790335,3.36
61401,445002,1702320819112,42.94
61402,445003,1702320878482,1.13
61403,445004,1702320897199,1
61404,445005,1702320911802,1.4
61405,445006,1702320930562,1.95
61406,445007,1702320952890,2.58
61407,445008,1702320981573,1.89
61408,445009,1702321004183,4.85
61409,445010,1702321044182,1.18
61410,445011,1702321061498,4.84
61411,445012,1702321095092,2.21
61412,445013,1702321123944,3.85
61413,445014,1702321159109,1.25
61414,445015,1702321177029,1.28
61415,445016,1702321194845,1.4
61416,445017,1702321222176,3.7
61417,445018,1702321252199,2.76
61418,445019,1702321279980,2.56
61419,445020,1702321306161,3.86
61420,445021,1702321335627,1.57
61421,445022,1702321361575,8.36
61422,445023,1702321400106,6.04
61423,445024,1702321438242,2.34
61424,445025,1702321470710,7.6
61425,445026,1702321519600,1.41
61426,445027,1702321543113,1.28
61427,445028,1702321561878,1.24
61428,445029,1702321579107,1.43
61429,445030,1702321600896,2.32
61430,445031,1702321625310,1.22
61431,445032,1702321645352,1.24
61432,445033,1702321662461,1.28
61433,445034,1702321678846,14.89
61434,445035,1702321725727,2.6
61435,445036,1702321754103,30.7
61436,445037,1702321808666,1.74
61437,445038,1702321831582,140.26
61438,445039,1702321903716,3.63
61439,445040,1702321938780,2.65
61440,445041,1702321969434,1.36
61441,445042,1702321991603,3.22
61442,445043,1702322020091,1.27
61443,445044,1702322040313,2.03
61444,445045,1702322063384,2.27
61445,445046,1702322087878,3.28
61446,445047,1702322118479,5.87
61447,445048,1702322153941,2.53
61448,445049,1702322183442,3.93
61449,445050,1702322214521,1
61450,445051,1702322232400,8.24
61451,445052,1702322272737,1.17
61452,445053,1702322291289,3.37
61453,445054,1702322320426,2.65
61454,445055,1702322346337,1.16
61455,445056,1702322368410,1.22
61456,445057,1702322386890,1
61457,445058,1702322401728,2.3
61458,445059,1702322428491,1.46
61459,445060,1702322448133,1.38
61460,445061,1702322466078,8.91
61461,445062,1702322506485,1.48
61462,445063,1702322528336,19.45
61463,445064,1702322577411,1.02
61464,445065,1702322594400,1
61465,445066,1702322610248,1.62
61466,445067,1702322631226,2.05
61467,445068,1702322655489,4.53
61468,445069,1702322687470,1.65
61469,445070,1702322708722,1.36
61470,445071,1702322728416,1.15
61471,445072,1702322744633,1.39
61472,445073,1702322762943,1
61473,445074,1702322776959,2.28
61474,445075,1702322801049,3.5
61475,445076,1702322832107,3.56
61476,445077,1702322861822,1.72
61477,445078,1702322886547,1.09
61478,445079,1702322905471,3.02
61479,445080,1702322931784,5.7
61480,445081,1702322969149,1.01
61481,445082,1702322985357,4.08
61482,445083,1702323016762,1.47
61483,445084,1702323039312,1.93
61484,445085,1702323061141,1
61485,445086,1702323080409,2.56
61486,445087,1702323106306,4.94
61487,445088,1702323143640,2.08
61488,445089,1702323168324,337.79
61489,445090,1702323251078,15.83
61490,445091,1702323298835,1.21
61491,445092,1702323316040,2.86
61492,445093,1702323347333,1.87
61493,445094,1702323378910,2.85
61494,445095,1702323406959,3.81
61495,445096,1702323438680,1.13
61496,445097,1702323455629,1.5
61497,445098,1702323475382,1.21
61498,445099,1702323494571,2.92
61499,445100,1702323524494,2.12
61500,445101,1702323548600,1.04
61501,445102,1702323566182,1.54
61502,445103,1702323585602,1
61503,445104,1702323600954,1.02
61504,445105,1702323616983,1.11
61505,445106,1702323638471,5.05
61506,445107,1702323670614,3.94
61507,445108,1702323707764,7.6
61508,445109,1702323746481,2.51
61509,445110,1702323775111,1.1
61510,445111,1702323792166,1.08
61511,445112,1702323809462,4.79
61512,445113,1702323841858,2.4
61513,445114,1702323869397,1.61
61514,445115,1702323890196,1.61
61515,445116,1702323914862,1.25
61516,445117,1702323937331,9.87
61517,445118,1702323977604,2.18
61518,445119,1702324003535,5.11
61519,445120,1702324041879,1.05
61520,445121,1702324063366,2.78
61521,445122,1702324091310,199.58
61522,445123,1702324168782,1.02
61523,445124,1702324190936,1.11
61524,445125,1702324209716,1.33
61525,445126,1702324226912,14.09
61526,445127,1702324272573,113.5
61527,445128,1702324345985,2.68
61528,445129,1702324374756,1
61529,445130,1702324393359,1.18
61530,445131,1702324412200,1.17
61531,445132,1702324430682,2.77
61532,445133,1702324457345,1.58
61533,445134,1702324481341,1.7
61534,445135,1702324506300,1.95
61535,445136,1702324529944,1.06
61536,445137,1702324547365,1.51
61537,445138,1702324567062,3.23
61538,445139,1702324596930,16.69
61539,445140,1702324647622,2.57
61540,445141,1702324675535,1.05
61541,445142,1702324691308,2
61542,445143,1702324713245,4.15
61543,445144,1702324747391,1.98
61544,445145,1702324773463,1.8
61545,445146,1702324802654,157.42
61546,445147,1702324880452,4.62
61547,445148,1702324914854,6.54
61548,445149,1702324952461,3.11
61549,445150,1702324983420,1.03
61550,445151,1702324999288,14.71
61551,445152,1702325045175,2.73
61552,445153,1702325073124,1.2
61553,445154,1702325090793,4.02
61554,445155,1702325120614,1.6
61555,445156,1702325140919,2.27
61556,445157,1702325166698,1.07
61557,445158,1702325183242,4.08
61558,445159,1702325213641,3.07
61559,445160,1702325247485,2.25
61560,445161,1702325271947,2.99
61561,445162,1702325300170,1.57
61562,445163,1702325321743,8.42
61563,445164,1702325361773,1.73
61564,445165,1702325384737,13.66
61565,445166,1702325430125,3.16
61566,445167,1702325459879,3.43
61567,445168,1702325491856,1.07
61568,445169,1702325510003,1.37
61569,445170,1702325529684,2.61
61570,445171,1702325556041,10.61
61571,445172,1702325604300,4.61
61572,445173,1702325637834,1.61
61573,445174,1702325659339,3.61
61574,445175,1702325692841,1
61575,445176,1702325709335,1.54
61576,445177,1702325732121,1.37
61577,445178,1702325751532,509.17
61578,445179,1702325840213,17.33
61579,445180,1702325892634,1.74
61580,445181,1702325917641,1.93
61581,445182,1702325941932,1.13
61582,445183,1702325958804,1.12
61583,445184,1702325974229,1.12
61584,445185,1702325992488,9.6
61585,445186,1702326033224,2.02
61586,445187,1702326059323,2.75
61587,445188,1702326086596,1.08
61588,445189,1702326104805,1.82
61589,445190,1702326127672,46.31
61590,445191,1702326186917,1.61
61591,445192,1702326210258,1
61592,445193,1702326229169,68.72
61593,445194,1702326296552,1.61
61594,445195,1702326319951,7.36
61595,445196,1702326359547,1.7
61596,445197,1702326383374,4.62
61597,445198,1702326416421,1.28
61598,445199,1702326436453,2.38
61599,445200,1702326462650,1.17
61600,445201,1702326481329,3.15
61601,445202,1702326513906,1.09
61602,445203,1702326531264,1.33
61603,445204,1702326554132,1.72
61604,445205,1702326578125,1.33
61605,445206,1702326597751,3.56
61606,445207,1702326638262,1.4
61607,445208,1702326660462,6.51
61608,445209,1702326696829,1.64
61609,445210,1702326718777,5.98
61610,445211,1702326755003,1.04
61611,445212,1702326772200,1.83
61612,445213,1702326795844,1.72
61613,445214,1702326817094,1.68
61614,445215,1702326840392,5.71
61615,445216,1702326880604,2.79
61616,445217,1702326909622,1.06
61617,445218,1702326928702,2.96
61618,445219,1702326960969,5.21
61619,445220,1702326996523,2.7
61620,445221,1702327025336,1.87
61621,445222,1702327049765,1.72
61622,445223,1702327073644,1.77
61623,445224,1702327094943,4.52
61624,445225,1702327128462,1.26
61625,445226,1702327148050,1.18
61626,445227,1702327165493,7.04
61627,445228,1702327204561,1.3
61628,445229,1702327224862,3.34
61629,445230,1702327253712,1.85
61630,445231,1702327284393,1.3
61631,445232,1702327303316,1.09
61632,445233,1702327323746,9.25
61633,445234,1702327365441,4.52
61634,445235,1702327400942,1.17
61635,445236,1702327417713,1.06
61636,445237,1702327433913,1
61637,445238,1702327448644,14.02
61638,445239,1702327493685,1.45
61639,445240,1702327515722,1.29
61640,445241,1702327533087,1.45
61641,445242,1702327553659,16.79
61642,445243,1702327609601,1.9
61643,445244,1702327634235,1
61644,445245,1702327648604,1
61645,445246,1702327663861,7.7
61646,445247,1702327702425,6.78
61647,445248,1702327741980,2.6
61648,445249,1702327768099,4.75
61649,445250,1702327802340,9.84
61650,445251,1702327845651,1.05
61651,445252,1702327862071,3.36
61652,445253,1702327889965,4.11
61653,445254,1702327921388,4.59
61654,445255,1702327956447,1.98
61655,445256,1702327980616,1.01
61656,445257,1702328006421,3.54
61657,445258,1702328035113,1.51
61658,445259,1702328056438,1.07
61659,445260,1702328072045,1.31
61660,445261,1702328089050,2.04
61661,445262,1702328110936,1.63
61662,445263,1702328131195,3.62
61663,445264,1702328160800,1.44
61664,445265,1702328179301,1.34
61665,445266,1702328196577,1.47
61666,445267,1702328214357,1.17
61667,445268,1702328229336,2.67
61668,445269,1702328253872,1.15
61669,445270,1702328268831,1.99
61670,445271,1702328293118,1.56
61671,445272,1702328311305,4.45
61672,445273,1702328342579,7.33
61673,445274,1702328381470,4.69
61674,445275,1702328413095,2.98
61675,445276,1702328441304,2.71
61676,445277,1702328466793,1.26
61677,445278,1702328484626,1.71
61678,445279,1702328505024,1.44
61679,445280,1702328522402,1.5
61680,445281,1702328540352,1.07
61681,445282,1702328554413,1.04
61682,445283,1702328570856,4.27
61683,445284,1702328600559,299.71
61684,445285,1702328681686,2.49
61685,445286,1702328708273,1.21
61686,445287,1702328726366,1.39
61687,445288,1702328744722,1.42
61688,445289,1702328761410,1.03
61689,445290,1702328775007,1.76
61690,445291,1702328794833,3.94
61691,445292,1702328823711,1.04
61692,445293,1702328843033,8.66
61693,445294,1702328882180,1.45
61694,445295,1702328901454,2.63
61695,445296,1702328925918,2.1
61696,445297,1702328952961,3.4
61697,445298,1702328980569,2.29
61698,445299,1702329006214,1.57
61699,445300,1702329027286,1.93
61700,445301,1702329047948,1.22
61701,445302,1702329063132,1.06
61702,445303,1702329076570,1.62
61703,445304,1702329094999,1.19
61704,445305,1702329110405,1.68
61705,445306,1702329129103,1.29
61706,445307,1702329144980,1.08
61707,445308,1702329158104,5.91
61708,445309,1702329191462,1.12
61709,445310,1702329205827,6.1
61710,445311,1702329240205,1.74
61711,445312,1702329263043,2.17
61712,445313,1702329286029,1.89
61713,445314,1702329306626,1.12
61714,445315,1702329320567,2.68
61715,445316,1702329344438,1.85
61716,445317,1702329365088,1
61717,445318,1702329379600,1.43
61718,445319,1702329396761,2.03
61719,445320,1702329417279,2.01
61720,445321,1702329438328,11.81
61721,445322,1702329481426,3.26
61722,445323,1702329512811,1.05
61723,445324,1702329526587,1.05
61724,445325,1702329539134,1.53
61725,445326,1702329557100,4.34
61726,445327,1702329588706,1.94
61727,445328,1702329609678,1.56
61728,445329,1702329627254,2.96
61729,445330,1702329652015,1.63
61730,445331,1702329670219,3.28
61731,445332,1702329699287,1.68
61732,445333,1702329721315,1.64
61733,445334,1702329740458,4.01
61734,445335,1702329768942,16.18
61735,445336,1702329814589,12.22
61736,445337,1702329857219,1.06
61737,445338,1702329870821,1.04
61738,445339,1702329883798,1.17
61739,445340,1702329898475,5.95
61740,445341,1702329932325,1.09
61741,445342,1702329946630,1
61742,445343,1702329959376,2.75
61743,445344,1702329986847,10.39
61744,445345,1702330030543,1.22
61745,445346,1702330045607,1.39
61746,445347,1702330066942,1.15
61747,445348,1702330080693,16.57
61748,445349,1702330126529,1.36
61749,445350,1702330142838,2.39
61750,445351,1702330165551,24.85
61751,445352,1702330219680,1.56
61752,445353,1702330238732,1.47
61753,445354,1702330255589,1.09
61754,445355,1702330268827,2.05
61755,445356,1702330289521,2.9
61756,445357,1702330314511,22.45
61757,445358,1702330363812,1.06
61758,445359,1702330377155,6.27
61759,445360,1702330411123,6.85
61760,445361,1702330446741,3.27
61761,445362,1702330473311,1
61762,445363,1702330486180,1.06
61763,445364,1702330499156,1
61764,445365,1702330512588,2.37
61765,445366,1702330535162,4.15
61766,445367,1702330565269,1.49
61767,445368,1702330582924,1.41
61768,445369,1702330599249,19.93
61769,445370,1702330646790,1.02
61770,445371,1702330659954,1.21
61771,445372,1702330674185,1.13
61772,445373,1702330687793,1.19
61773,445374,1702330701960,5.53
61774,445375,1702330734944,3.54
61775,445376,1702330762881,6.16
61776,445377,1702330798697,56.95
61777,445378,1702330868699,1.1
61778,445379,1702330882500,2.96
61779,445380,1702330907791,11.06
61780,445381,1702330948920,1.08
61781,445382,1702330963060,1.56
61782,445383,1702330980751,4.96
61783,445384,1702331012610,4.76
61784,445385,1702331043826,1.34
61785,445386,1702331060141,2.01
61786,445387,1702331082443,11.91
61787,445388,1702331126443,4.39
61788,445389,1702331157159,5.05
61789,445390,1702331195542,1.17
61790,445391,1702331213167,1.3
61791,445392,1702331228584,2.34
61792,445393,1702331251110,5.78
61793,445394,1702331285090,2.48
61794,445395,1702331308987,2.32
61795,445396,1702331332750,10.22
61796,445397,1702331373017,1.22
61797,445398,1702331388760,3.53
61798,445399,1702331415947,2.98
61799,445400,1702331441700,5.2
61800,445401,1702331475834,1.32
61801,445402,1702331492499,5.54
61802,445403,1702331526921,1.16
61803,445404,1702331544006,5.8
61804,445405,1702331579841,5.98
61805,445406,1702331613641,2.17
61806,445407,1702331635991,11.26
61807,445408,1702331677155,3.54
61808,445409,1702331705043,1.06
61809,445410,1702331721461,2.91
61810,445411,1702331748347,1.84
61811,445412,1702331771918,1.26
61812,445413,1702331788432,2.66
61813,445414,1702331812797,1.63
61814,445415,1702331833123,2.44
61815,445416,1702331858107,1.42
61816,445417,1702331875544,28.1
61817,445418,1702331932081,18.55
61818,445419,1702331979838,4.07
61819,445420,1702332015007,1.25
61820,445421,1702332033358,2.88
61821,445422,1702332058544,8.16
61822,445423,1702332098742,3.3
61823,445424,1702332126002,2.5
61824,445425,1702332151058,2.52
61825,445426,1702332175211,4.38
61826,445427,1702332205372,1
61827,445428,1702332218800,7.65
61828,445429,1702332255516,1.14
61829,445430,1702332270720,1.06
61830,445431,1702332284574,1.18
61831,445432,1702332299370,4.79
61832,445433,1702332330638,1.58
61833,445434,1702332349890,2.54
61834,445435,1702332373886,8.38
61835,445436,1702332411846,1
61836,445437,1702332426096,3.53
61837,445438,1702332453686,2.22
61838,445439,1702332478698,1.43
61839,445440,1702332496873,1.19
61840,445441,1702332514508,17.6
61841,445442,1702332560934,3.13
61842,445443,1702332587348,9.37
61843,445444,1702332627538,1.59
61844,445445,1702332648197,3.96
61845,445446,1702332678543,2.2
61846,445447,1702332701947,14.99
61847,445448,1702332746801,1.38
61848,445449,1702332764023,1.12
61849,445450,1702332778221,5.55
61850,445451,1702332813651,4.79
61851,445452,1702332845606,1.29
61852,445453,1702332862748,1.98
61853,445454,1702332883623,1.77
61854,445455,1702332903689,2.09
61855,445456,1702332927702,1.28
61856,445457,1702332945073,1.63
61857,445458,1702332963809,1.29
61858,445459,1702332980716,3.7
61859,445460,1702333009663,1.7
61860,445461,1702333029071,1.59
61861,445462,1702333050066,2.24
61862,445463,1702333073791,1.36
61863,445464,1702333090360,2.61
61864,445465,1702333115102,12.64
61865,445466,1702333157569,1.06
61866,445467,1702333171311,1
61867,445468,1702333185562,1.4
61868,445469,1702333201948,3.83
61869,445470,1702333229876,1.12
61870,445471,1702333244083,2.23
61871,445472,1702333265833,1.22
61872,445473,1702333280374,3.52
61873,445474,1702333307325,1.29
61874,445475,1702333322628,1.72
61875,445476,1702333342271,11.55
61876,445477,1702333383443,1.08
61877,445478,1702333396850,2.44
61878,445479,1702333419269,1.83
61879,445480,1702333440333,10.91
61880,445481,1702333480939,1.32
61881,445482,1702333498794,3.28
61882,445483,1702333526350,1.17
61883,445484,1702333540267,1.74
61884,445485,1702333558977,10.06
61885,445486,1702333598486,4.55
61886,445487,1702333629209,4.47
61887,445488,1702333659208,3.92
61888,445489,1702333694409,1.14
61889,445490,1702333708696,2.1
61890,445491,1702333730155,5.76
61891,445492,1702333763193,5.26
61892,445493,1702333795303,1.76
61893,445494,1702333816505,1.36
61894,445495,1702333832711,1.3
61895,445496,1702333848166,1.02
61896,445497,1702333860548,15.34
61897,445498,1702333905579,3.27
61898,445499,1702333932283,1.64
61899,445500,1702333950663,1.73
61900,445501,1702333969367,1.8
61901,445502,1702333989421,5.54
61902,445503,1702334022123,1.23
61903,445504,1702334037365,1.37
61904,445505,1702334054649,1.75
61905,445506,1702334073358,8.83
61906,445507,1702334111970,2.92
61907,445508,1702334137237,2.32
61908,445509,1702334159595,7.42
61909,445510,1702334195919,1.53
61910,445511,1702334213873,1.21
61911,445512,1702334228377,1.34
61912,445513,1702334243861,1
61913,445514,1702334260828,1.38
61914,445515,1702334277109,1.51
61915,445516,1702334294723,3.75
61916,445517,1702334322621,1.43
61917,445518,1702334340750,1.83
61918,445519,1702334360434,1.01
61919,445520,1702334373166,3.72
61920,445521,1702334400958,2.53
61921,445522,1702334424360,1.09
61922,445523,1702334438432,1.1
61923,445524,1702334451323,5.72
61924,445525,1702334487895,3.57
61925,445526,1702334516830,1.13
61926,445527,1702334530339,1
61927,445528,1702334542524,3.37
61928,445529,1702334568730,3.95
61929,445530,1702334596889,1.42
61930,445531,1702334614569,1.59
61931,445532,1702334631700,8.35
61932,445533,1702334668849,1.93
61933,445534,1702334690505,3.97
61934,445535,1702334719124,1.39
61935,445536,1702334735357,5.15
61936,445537,1702334767228,2.54
61937,445538,1702334792279,73.34
61938,445539,1702334855488,93.4
61939,445540,1702334922342,3.63
61940,445541,1702334952928,1.37
61941,445542,1702334968946,3.74
61942,445543,1702334996421,1.18
61943,445544,1702335010611,1.59
61944,445545,1702335029425,7.54
61945,445546,1702335065544,36.24
61946,445547,1702335121637,3.82
61947,445548,1702335150017,1.75
61948,445549,1702335169121,5.09
61949,445550,1702335201068,3.18
61950,445551,1702335227391,105.47
61951,445552,1702335295269,6.91
61952,445553,1702335331219,2.79
61953,445554,1702335358292,2.31
61954,445555,1702335380446,9.81
61955,445556,1702335420476,1.3
61956,445557,1702335436447,5.63
61957,445558,1702335469977,2.01
61958,445559,1702335491005,50.56
61959,445560,1702335550110,1.98
61960,445561,1702335571676,3.25
61961,445562,1702335598844,2.73
61962,445563,1702335624245,1.87
61963,445564,1702335644782,1.31
61964,445565,1702335660962,8.21
61965,445566,1702335698272,1
61966,445567,1702335711321,2.54
61967,445568,1702335736402,2.47
61968,445569,1702335759691,1.63
61969,445570,1702335778359,5.43
61970,445571,1702335810498,25.13
61971,445572,1702335861693,1.19
61972,445573,1702335877259,1.36
61973,445574,1702335893558,1.21
61974,445575,1702335908250,18.85
61975,445576,1702335955199,1.94
61976,445577,1702335976947,7.29
61977,445578,1702336013067,1.55
61978,445579,1702336030929,1.5
61979,445580,1702336048316,1.02
61980,445581,1702336061090,13.91
61981,445582,1702336105494,2.03
61982,445583,1702336126975,1.46
61983,445584,1702336144016,1.01
61984,445585,1702336156557,1.09
61985,445586,1702336170441,1.22
61986,445587,1702336186110,1.55
61987,445588,1702336203596,2.37
61988,445589,1702336226105,1.06
61989,445590,1702336239421,4.79
61990,445591,1702336270009,1.32
61991,445592,1702336285679,1.11
61992,445593,1702336300052,8.23
61993,445594,1702336336956,6.59
61994,445595,1702336371499,4.87
61995,445596,1702336402955,1
61996,445597,1702336415949,18.77
61997,445598,1702336462874,1
61998,445599,1702336475435,1.08
61999,445600,1702336488656,1.58
62000,445601,1702336506403,10.78
62001,445602,1702336547405,1.58
62002,445603,1702336565561,20.03
62003,445604,1702336613256,1
62004,445605,1702336626060,1.23
62005,445606,1702336641535,1.67
62006,445607,1702336659743,2.45
62007,445608,1702336682713,4.65
62008,445609,1702336713251,2.08
62009,445610,1702336734390,1.54
62010,445611,1702336752839,1.36
62011,445612,1702336768779,1.46
62012,445613,1702336785310,8.44
62013,445614,1702336822744,2.28
62014,445615,1702336845345,4.24
62015,445616,1702336875237,1.63
62016,445617,1702336893471,2.93
62017,445618,1702336920968,3.71
62018,445619,1702336948511,1.9
62019,445620,1702336968616,28.57
62020,445621,1702337021238,1.42
62021,445622,1702337038044,2.91
62022,445623,1702337062904,1.12
62023,445624,1702337078321,5.07
62024,445625,1702337110973,2.31
62025,445626,1702337133157,1.03
62026,445627,1702337147427,3.43
62027,445628,1702337174096,2.72
62028,445629,1702337198666,1.21
62029,445630,1702337213449,1.05
62030,445631,1702337226268,2.25
62031,445632,1702337247973,1.52
62032,445633,1702337265454,1.05
62033,445634,1702337277950,9.46
62034,445635,1702337317754,1.08
62035,445636,1702337333830,2.29
62036,445637,1702337355549,1.21
62037,445638,1702337369792,1.29
62038,445639,1702337384827,1.17
62039,445640,1702337398654,1.35
62040,445641,1702337414009,4
62041,445642,1702337443501,1.66
62042,445643,1702337461591,31.41
62043,445644,1702337514501,9.02
62044,445645,1702337552593,1.42
62045,445646,1702337570692,1.99
62046,445647,1702337590681,2.62
62047,445648,1702337614200,1
62048,445649,1702337626464,1.02
62049,445650,1702337638492,12.52
62050,445651,1702337680814,1.36
62051,445652,1702337696757,1.21
62052,445653,1702337710768,1.23
62053,445654,1702337724821,31.91
62054,445655,1702337777911,1.73
62055,445656,1702337796847,1.91
62056,445657,1702337816321,1.31
62057,445658,1702337831277,1.59
62058,445659,1702337848541,3.25
62059,445660,1702337874527,2.36
62060,445661,1702337896963,1.56
62061,445662,1702337914248,1.52
62062,445663,1702337930937,1.47
62063,445664,1702337947318,5.77
62064,445665,1702337980322,1.05
62065,445666,1702337993210,2.95
62066,445667,1702338017843,1.44
62067,445668,1702338033916,9.43
62068,445669,1702338072312,3.17
62069,445670,1702338098445,2.13
62070,445671,1702338119272,2.22
62071,445672,1702338140802,1.35
62072,445673,1702338157869,3.08
62073,445674,1702338183205,5.37
62074,445675,1702338215545,1.25
62075,445676,1702338232238,1.24
62076,445677,1702338246506,1.19
62077,445678,1702338260201,1.66
62078,445679,1702338278320,3.12
62079,445680,1702338304405,1.03
62080,445681,1702338316726,22.59
62081,445682,1702338367415,11.09
62082,445683,1702338409231,3.1
62083,445684,1702338434901,2.55
62084,445685,1702338458248,2.06
62085,445686,1702338479337,1.09
62086,445687,1702338492094,214.24
62087,445688,1702338567913,4.73
62088,445689,1702338598821,1.99
62089,445690,1702338619008,1.59
62090,445691,1702338636339,1.16
62091,445692,1702338649861,1.42
62092,445693,1702338666099,2.17
62093,445694,1702338687125,1.68
62094,445695,1702338705289,3.48
62095,445696,1702338731850,1.46
62096,445697,1702338748064,1.16
62097,445698,1702338762594,1.12
62098,445699,1702338776832,3.91
62099,445700,1702338804708,2.73
62100,445701,1702338828464,4.45
62101,445702,1702338857811,2.65
62102,445703,1702338881178,1.58
62103,445704,1702338898453,2.03
62104,445705,1702338918562,1.04
62105,445706,1702338930744,5.76
62106,445707,1702338964495,6.48
62107,445708,1702338998480,1.28
62108,445709,1702339013283,6.36
62109,445710,1702339046911,38.81
62110,445711,1702339102331,3.82
62111,445712,1702339130339,1.43
62112,445713,1702339146569,1.88
62113,445714,1702339165928,1.21
62114,445715,1702339180052,1.37
62115,445716,1702339195500,1
62116,445717,1702339209015,1.21
62117,445718,1702339223090,4.89
62118,445719,1702339253668,2.08
62119,445720,1702339274566,2.36
62120,445721,1702339296617,1.48
62121,445722,1702339313226,1.78
62122,445723,1702339331742,1.07
62123,445724,1702339344186,1.46
62124,445725,1702339360442,3.87
62125,445726,1702339388501,9.69
62126,445727,1702339427564,1.16
62127,445728,1702339441306,1.66
62128,445729,1702339458985,5.61
62129,445730,1702339490936,4.48
62130,445731,1702339520612,1.82
62131,445732,1702339540235,2.74
62132,445733,1702339563935,5.76
62133,445734,1702339596481,2.22
62134,445735,1702339618903,14.19
62135,445736,1702339662259,3.71
62136,445737,1702339690188,5.82
62137,445738,1702339723387,1.14
62138,445739,1702339736876,1.52
62139,445740,1702339753537,21.31
62140,445741,1702339801822,3.37
62141,445742,1702339829565,1.17
62142,445743,1702339844235,5.31
62143,445744,1702339876205,3.17
62144,445745,1702339902101,1.12
62145,445746,1702339915350,1.55
62146,445747,1702339932687,2.69
62147,445748,1702339956281,2.49
62148,445749,1702339979579,1.65
62149,445750,1702339997507,1.22
62150,445751,1702340011558,1.36
62151,445752,1702340027031,1.17
62152,445753,1702340043354,1.05
62153,445754,1702340055375,1.36
